Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
jamie-lee-interchangeable-back-strap-the-bra-lab,Jamie Lee Interchangeable Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8"">
<div>
<strong>Jamie Harten is a wife and mother from Glenn Dale, Maryland. Her personal style is inspired by color, pattern and texture.  She loves the mix and match versatility of The Bra Lab. Jamie was diagnosed with type 1 diabetes as a young child. She manages the disease with modern technology, but hopes for a cure one day. When you buy a Jamie Lee back strap, we will make a donation to the Juvenile Diabetes Research Foundation.</strong> </div>
<div></div>
<div></div>
<div></div>
<div>The <span style=""color: #ff9900;""><strong>Juvenile Diabetes Research Foundation</strong></span> funds research, advocates new treatments and provides support for millions of people impacted by type 1 diabetes. You can support the cause for a cure! For more information, go to<span> </span><a href=""https://www.jdrf.org/"" target=""_blank"" data-saferedirecturl=""https://www.google.com/url?q=https://www.jdrf.org&amp;source=gmail&amp;ust=1561743037889000&amp;usg=AFQjCNHBn9Ic86e3332nWppXao9ldh-19A"" rel=""noopener noreferrer"">https://www.jdrf.org</a>
</div>
<p> </p>
<p>Hidden closures located on the sides of the back straps leave a seamless look across the back as well as more balanced support and more adjustment options to provide a better fit.</p>
<meta charset=""utf-8"">
<p><span>Multi-loop button hole elastic options along the top inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs. </span></p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 26-30 (approx 13 1/2in. long) accommodates band sizes 26,28,30. 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 15 1/2in. long) </span>accommodates band sizes 34,36,38.</p>
<p>Each item is sold separately, shoulder straps are not included. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p>Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com</p>
<p>Material: Nylon/Spandex</p>
<p>Care: Hand wash, lay flat to dry.</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge",true,Size,Small,Color,BLK/WHT,,,TBL150,43,shopify,35,deny,manual,16.00,16.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/Y6Lw2xnDQ9SvWwEARfnTPQ_thumb_338.jpg?v=1562704787,1,,false,Strapless Bra for open back and backless dresses,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42
A bra to wear with open back clothing. ",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,2.20
jamie-lee-interchangeable-back-strap-the-bra-lab,,,,,,,,Medium,,BLK/WHT,,,TBL150.1,43,shopify,9,deny,manual,16.00,16.00,true,true,"",https://cdn.shopify.com/s/files/1/0673/5573/products/strap_with_out_tag_edit.jpg?v=1562704795,2,,,,,,,,,,,,,,,,,,,oz,,2.20
jamie-lee-interchangeable-back-strap-the-bra-lab,,,,,,,,Large,,BLK/WHT,,,TBL150.2,43,shopify,0,deny,manual,16.00,16.00,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,2.20
jamie-lee-interchangeable-back-strap-the-bra-lab,,,,,,,,XLarge,,BLK/WHT,,,TBL150.3,43,shopify,0,deny,manual,16.00,16.00,true,true,"",,,,,,,,,,,,,,,,,,,,,oz,,2.20
palm-springs-pink-lace-interchangeable-back-strap,Palm Springs Pink Lace Interchangeable Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p>Our Palm Springs Pink Lace ads a fun feminine pop of color to your look. Eye catching vibrant pink is sure to be a show stopper. We love this paired with neutrals or patterns. This is a must have for your summer tanks and dresses. </p>
<p>Multi-loop button hole elastic options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com </p>
<p>Model wearing size Medium 30-34 </p>
<p>Material: Nylon/Spandex/Lace</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge, XSMALL",true,Size,XSmall,Color,Pink,,,TBL160.4,28,shopify,50,deny,manual,14.00,0.00,true,true,'855718007564,https://cdn.shopify.com/s/files/1/0673/5573/products/063-Monarch20-Commercial-Bra-Lab_DSC3217.jpg?v=1583260782,1,,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,1.60
palm-springs-pink-lace-interchangeable-back-strap,,,,,,,,Small (26-30),,Pink,,,TBL160,28,shopify,110,deny,manual,14.00,0.00,true,true,'859627007943,https://cdn.shopify.com/s/files/1/0673/5573/products/069-Monarch20-Commercial-Bra-Lab_DSC3225.jpg?v=1583260782,2,,,,,,,,,,,,,,,,,,,oz,,1.60
palm-springs-pink-lace-interchangeable-back-strap,,,,,,,,Medium (30-34),,Pink,,,TBL160.1,28,shopify,333,deny,manual,14.00,0.00,true,true,'859627007950,https://cdn.shopify.com/s/files/1/0673/5573/products/1119006.jpg?v=1583260782,3,,,,,,,,,,,,,,,,,,,oz,,1.60
palm-springs-pink-lace-interchangeable-back-strap,,,,,,,,Large (34-38),,Pink,,,TBL160.2,28,shopify,333,deny,manual,14.00,0.00,true,true,'859627007967,,,,,,,,,,,,,,,,,,,,,oz,,1.60
palm-springs-pink-lace-interchangeable-back-strap,,,,,,,,XLarge (38-42),,Pink,,,TBL160.3,28,shopify,89,deny,manual,14.00,0.00,true,true,'859627007974,,,,,,,,,,,,,,,,,,,,,oz,,1.60
nantucket-navy-blue-lace-interchangeable-back-strap,Nantucket Navy Blue Lace Interchangeable Back Strap,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p>Our Nantucket Navy Blue Lace is super luxe and a great alternative to black. The floral lace with scalloped edges gives a feminine vibe to your outfit. Navy looks great with so many colors, you can wear this back strap as a strapless or pair it with bright shoulder straps for a fun look!</p>
<p>Multi-loop button hole elastic options on the inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs.</p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Each item is sold separately. You must purchase a Bra Lab cup to wear with our back straps. </p>
<p id=""yui_3_17_2_1_1472648113588_24672"">Not sure which bra to get? For general questions send us an email shop@thebralab.com or a pic of your outfit to our stylist gigi@thebralab.com </p>
<p>Model wearing size Medium 30-34 </p>
<p>Material: Nylon/Spandex/Lace</p>
<p>Care: Hand Wash</p>
<p>Patented Design</p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge, XSMALL",true,Size,XSmall,Color,Navy,,,TBL163.4,28,shopify,47,deny,manual,14.00,0.00,true,true,'855718007571,https://cdn.shopify.com/s/files/1/0673/5573/products/1119011.jpg?v=1574377199,1,,false,Multiway Bras | The Best Strapless Bra | The Bra Lab,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,1.60
nantucket-navy-blue-lace-interchangeable-back-strap,,,,,,,,Small (26-30),,Navy,,,TBL163,28,shopify,96,deny,manual,14.00,0.00,true,true,'859627007981,https://cdn.shopify.com/s/files/1/0673/5573/products/1119007.jpg?v=1574377206,2,,,,,,,,,,,,,,,,,,,oz,,1.60
nantucket-navy-blue-lace-interchangeable-back-strap,,,,,,,,Medium (30-34),,Navy,,,TBL163.1,28,shopify,342,deny,manual,14.00,0.00,true,true,'859627007998,,,,,,,,,,,,,,,,,,,,,oz,,1.60
nantucket-navy-blue-lace-interchangeable-back-strap,,,,,,,,Large (34-38),,Navy,,,TBL163.2,28,shopify,344,deny,manual,14.00,0.00,true,true,'850259007769,,,,,,,,,,,,,,,,,,,,,oz,,1.60
nantucket-navy-blue-lace-interchangeable-back-strap,,,,,,,,XLarge (38-42),,Navy,,,TBL163.3,28,shopify,98,deny,manual,14.00,0.00,true,true,'850259007776,,,,,,,,,,,,,,,,,,,,,oz,,1.60
amber-brown-lace-cross-back-strap,Amber Brown Lace Cross Back Strap,"<meta charset=""utf-8"">
<p>Get your boho vibes on with our Amber Lace racerback!</p>
<p>Hidden closures located on the sides of the back straps leave a seamless look across the back as well as more balanced support and more adjustment options to provide a better fit.</p>
<meta charset=""utf-8"">
<p><span></span>You can mix and match any back strap to our cups.</p>
<p>Sizing: 26-30 (approx 13 1/2in. long) accommodates band sizes 26,28,30. 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 17 1/2in. long) </span>accommodates band sizes 34,36,38.</p>
<meta charset=""utf-8"">
<ul>
<li>
<span>Made of </span><span>Nylon Spandex</span>
</li>
<li>Hand wash and lay flat to dry</li>
<li>Each item is sold separately, shoulder straps are not included</li>
</ul>
<p> </p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge",true,Size,Small,Color,Amber,,,TBL167,28,shopify,187,deny,manual,16.00,,true,true,'855718007656,https://cdn.shopify.com/s/files/1/0673/5573/products/051-Monarch20-Commercial-Bra-Lab_DSC3196.jpg?v=1583258310,1,,false,Strapless Bra for open back and backless dresses,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,2.20
amber-brown-lace-cross-back-strap,,,,,,,,Medium,,Amber,,,TBL167.1,28,shopify,279,deny,manual,16.00,,true,true,'855718007281,https://cdn.shopify.com/s/files/1/0673/5573/products/043-Monarch20-Commercial-Bra-Lab_DSC3187.jpg?v=1583258310,2,,,,,,,,,,,,,,,,,,,oz,,2.20
amber-brown-lace-cross-back-strap,,,,,,,,Large,,Amber,,,TBL167.2,28,shopify,182,deny,manual,16.00,,true,true,'855718007274,https://cdn.shopify.com/s/files/1/0673/5573/products/unnamed-5.jpg?v=1583258310,3,,,,,,,,,,,,,,,,,,,oz,,2.20
amber-brown-lace-cross-back-strap,,,,,,,,XLarge,,Amber,,,TBL167.3,28,shopify,198,deny,manual,16.00,,true,true,'855718007267,,,,,,,,,,,,,,,,,,,,,oz,,2.20
amber-brown-back-strap,Amber Brown Back Strap,"<meta charset=""utf-8"">
<p>The perfect complement to any outfit! Neutrals are a girl's best friend. <br></p>
<p>Hidden closures located on the sides of the back straps leave a seamless look across the back as well as more balanced support and more adjustment options to provide a better fit.</p>
<meta charset=""utf-8"">
<p><span>Multi-loop button hole elastic options along the top inside of the back strap allow you to wear multiple shoulder straps at the same time or to move them around to fit your trickiest wardrobe needs. </span></p>
<p>Silicone strip across the inside back strap gives a non slip support while going strapless. Best of all, you can mix and match any back strap to our cups.</p>
<p>Sizing: 26-30 (approx 13 1/2in. long) accommodates band sizes 26,28,30. 30-34 <span>(approx 15 1/2in. long) </span>accommodates band sizes 30,32,34. 34-38 <span>(approx 17 1/2in. long) </span>accommodates band sizes 34,36,38.</p>
<meta charset=""utf-8"">
<ul>
<li>
<span>Made of </span><span>Nylon Spandex</span>
</li>
<li>Hand wash and lay flat to dry</li>
<li>Each item is sold separately, shoulder straps are not included</li>
</ul>
<p> </p>",The Bra Lab,Back Straps,"Large, Medium, meta-related-collection-straps, Small, XLarge",true,Size,Small,Color,Amber,,,TBL168.3,28,shopify,195,deny,manual,16.00,,true,true,'855718007601,https://cdn.shopify.com/s/files/1/0673/5573/products/098-Monarch20-Commercial-Bra-Lab_DSC3267.jpg?v=1583258260,1,,false,Strapless Bra for open back and backless dresses,"Free Exchanges & Returns | Cool New Innovative Bra Brand | Interchangeable Straps & Customizable | Comfortable, Multiway, Best Strapless Bra | Sizes AA-H 26-42",apparel & accessories > clothing > underwear & socks > bras,female,adult,,Back Straps,Back Straps,new,false,The Bra Lab,Strapless Bras,Interchangeable Bras,,Cool New Bras,,oz,,2.20
amber-brown-back-strap,,,,,,,,Medium,,Amber,,,TBL168.4,28,shopify,114,deny,manual,16.00,,true,true,'855718007625,https://cdn.shopify.com/s/files/1/0673/5573/products/456-Monarch20-Commercial-Bra-Lab_DSC3972.jpg?v=1583260815,2,,,,,,,,,,,,,,,,,,,oz,,2.20
amber-brown-back-strap,,,,,,,,Large,,Amber,,,TBL168.5,28,shopify,296,deny,manual,16.00,,true,true,'855718007632,https://cdn.shopify.com/s/files/1/0673/5573/products/unnamed-6.jpg?v=1583260815,3,,,,,,,,,,,,,,,,,,,oz,,2.20
amber-brown-back-strap,,,,,,,,XLarge,,Amber,,,TBL168.6,28,shopify,95,deny,manual,16.00,,true,true,'855718007649,,,,,,,,,,,,,,,,,,,,,oz,,2.20
